Year,Experiment,Site,Burn Trt,Watershed,Block,Plot,spnum,June,August,Comments
2024,Ghost Fire,Konza,Unburned,20B,D,2,55,,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,56,,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,58,,3,
2024,Ghost Fire,Konza,Unburned,20B,D,2,59,,15,
2024,Ghost Fire,Konza,Unburned,20B,D,2,60,,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,61,,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,66,,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,407,,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,72,,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,79,1,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,86,,2,
2024,Ghost Fire,Konza,Unburned,20B,D,2,90,,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,102,1,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,111,1,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,118,,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,120,1,1,
2024,Ghost Fire,Konza,Unburned,20B,D,2,121,,1,
2024,Ghost Fire,Konza,Unburned,20B,D,2,122,,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,128,,15,
2024,Ghost Fire,Konza,Unburned,20B,D,2,132,,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,43,,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,140,,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,78,,,
2024,Ghost Fire,Konza,Unburned,20B,D,2,410,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,2,,30,
2024,Ghost Fire,Konza,Unburned,20B,D,3,3,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,4,,40,
2024,Ghost Fire,Konza,Unburned,20B,D,3,14,1,1,
2024,Ghost Fire,Konza,Unburned,20B,D,3,178,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,9,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,11,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,15,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,17,3,2,
2024,Ghost Fire,Konza,Unburned,20B,D,3,18,,20,
2024,Ghost Fire,Konza,Unburned,20B,D,3,21,,7,
2024,Ghost Fire,Konza,Unburned,20B,D,3,23,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,34,10,6,
2024,Ghost Fire,Konza,Unburned,20B,D,3,33,,1,
2024,Ghost Fire,Konza,Unburned,20B,D,3,31,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,462,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,44,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,211,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,46,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,40,1,5,
2024,Ghost Fire,Konza,Unburned,20B,D,3,52,,8,
2024,Ghost Fire,Konza,Unburned,20B,D,3,54,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,55,1,1,
2024,Ghost Fire,Konza,Unburned,20B,D,3,56,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,58,,13,
2024,Ghost Fire,Konza,Unburned,20B,D,3,59,,15,
2024,Ghost Fire,Konza,Unburned,20B,D,3,60,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,61,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,66,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,407,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,72,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,79,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,86,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,90,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,102,4,2,
2024,Ghost Fire,Konza,Unburned,20B,D,3,111,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,118,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,120,3,4,
2024,Ghost Fire,Konza,Unburned,20B,D,3,121,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,122,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,128,,6,
2024,Ghost Fire,Konza,Unburned,20B,D,3,132,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,43,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,140,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,78,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,91,,,
2024,Ghost Fire,Konza,Unburned,20B,D,3,300,1,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,2,,30,
2024,Ghost Fire,Konza,Unburned,20B,D,4,3,,8,
2024,Ghost Fire,Konza,Unburned,20B,D,4,4,,3,
2024,Ghost Fire,Konza,Unburned,20B,D,4,14,5,3,
2024,Ghost Fire,Konza,Unburned,20B,D,4,178,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,9,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,11,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,15,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,17,1,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,18,,55,
2024,Ghost Fire,Konza,Unburned,20B,D,4,21,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,23,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,34,3,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,33,1,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,31,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,462,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,44,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,211,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,46,,2,
2024,Ghost Fire,Konza,Unburned,20B,D,4,40,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,52,,1,
2024,Ghost Fire,Konza,Unburned,20B,D,4,54,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,55,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,56,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,58,,2,
2024,Ghost Fire,Konza,Unburned,20B,D,4,59,,4,
2024,Ghost Fire,Konza,Unburned,20B,D,4,60,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,61,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,66,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,407,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,72,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,79,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,86,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,90,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,102,1,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,111,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,118,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,120,1,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,121,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,122,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,128,,5,
2024,Ghost Fire,Konza,Unburned,20B,D,4,132,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,43,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,140,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,78,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,410,,,
2024,Ghost Fire,Konza,Unburned,20B,D,4,92,1,1,
2024,Ghost Fire,Konza,Unburned,20B,D,5,2,,20,
2024,Ghost Fire,Konza,Unburned,20B,D,5,3,,70,
2024,Ghost Fire,Konza,Unburned,20B,D,5,4,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,14,2,3,
2024,Ghost Fire,Konza,Unburned,20B,D,5,178,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,9,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,11,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,15,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,17,8,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,18,,30,
2024,Ghost Fire,Konza,Unburned,20B,D,5,21,,3,
2024,Ghost Fire,Konza,Unburned,20B,D,5,23,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,34,1,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,33,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,31,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,462,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,44,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,211,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,46,,2,
2024,Ghost Fire,Konza,Unburned,20B,D,5,40,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,52,,4,
2024,Ghost Fire,Konza,Unburned,20B,D,5,54,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,55,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,56,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,58,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,59,,5,
2024,Ghost Fire,Konza,Unburned,20B,D,5,60,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,61,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,66,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,407,,1,
2024,Ghost Fire,Konza,Unburned,20B,D,5,72,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,79,1,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,86,,2,
2024,Ghost Fire,Konza,Unburned,20B,D,5,90,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,102,,1,
2024,Ghost Fire,Konza,Unburned,20B,D,5,111,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,118,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,120,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,121,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,122,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,128,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,132,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,43,,1,
2024,Ghost Fire,Konza,Unburned,20B,D,5,140,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,78,1,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,340,,,
2024,Ghost Fire,Konza,Unburned,20B,D,5,92,1,3,
2024,Ghost Fire,Konza,Unburned,20B,D,6,2,,20,
2024,Ghost Fire,Konza,Unburned,20B,D,6,3,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,4,,1,
2024,Ghost Fire,Konza,Unburned,20B,D,6,14,15,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,178,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,9,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,11,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,15,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,17,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,18,,35,
2024,Ghost Fire,Konza,Unburned,20B,D,6,21,,12,
2024,Ghost Fire,Konza,Unburned,20B,D,6,23,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,34,4,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,33,1,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,31,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,462,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,44,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,211,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,46,,15,
2024,Ghost Fire,Konza,Unburned,20B,D,6,40,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,52,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,54,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,55,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,56,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,58,,2,
2024,Ghost Fire,Konza,Unburned,20B,D,6,59,,11,
2024,Ghost Fire,Konza,Unburned,20B,D,6,60,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,61,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,66,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,407,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,72,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,79,1,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,86,,11,
2024,Ghost Fire,Konza,Unburned,20B,D,6,90,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,102,1,1,
2024,Ghost Fire,Konza,Unburned,20B,D,6,111,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,118,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,120,1,3,
2024,Ghost Fire,Konza,Unburned,20B,D,6,121,,3,
2024,Ghost Fire,Konza,Unburned,20B,D,6,122,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,128,,1,
2024,Ghost Fire,Konza,Unburned,20B,D,6,132,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,43,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,140,,,
2024,Ghost Fire,Konza,Unburned,20B,D,6,130,,1,
2024,Ghost Fire,Konza,Unburned,20B,D,6,340,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,2,,18,
2024,Ghost Fire,Konza,Unburned,20B,E,1,3,,8,
2024,Ghost Fire,Konza,Unburned,20B,E,1,4,,5,
2024,Ghost Fire,Konza,Unburned,20B,E,1,14,2,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,178,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,9,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,11,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,15,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,17,5,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,18,,18,
2024,Ghost Fire,Konza,Unburned,20B,E,1,21,,30,
2024,Ghost Fire,Konza,Unburned,20B,E,1,23,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,34,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,33,1,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,31,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,300,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,44,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,211,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,46,,12,
2024,Ghost Fire,Konza,Unburned,20B,E,1,40,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,52,,1,
2024,Ghost Fire,Konza,Unburned,20B,E,1,54,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,55,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,56,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,58,,2,
2024,Ghost Fire,Konza,Unburned,20B,E,1,59,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,60,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,61,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,66,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,407,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,72,2,5,
2024,Ghost Fire,Konza,Unburned,20B,E,1,79,1,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,86,,2,
2024,Ghost Fire,Konza,Unburned,20B,E,1,90,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,102,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,111,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,118,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,120,2,2,
2024,Ghost Fire,Konza,Unburned,20B,E,1,121,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,122,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,128,,1,
2024,Ghost Fire,Konza,Unburned,20B,E,1,132,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,43,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,140,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,12,,,
2024,Ghost Fire,Konza,Unburned,20B,E,1,92,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,2,,80,
2024,Ghost Fire,Konza,Unburned,20B,E,2,3,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,4,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,14,1,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,178,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,9,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,11,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,15,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,17,4,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,18,,12,
2024,Ghost Fire,Konza,Unburned,20B,E,2,21,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,23,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,34,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,33,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,31,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,300,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,44,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,211,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,46,,2,
2024,Ghost Fire,Konza,Unburned,20B,E,2,40,2,2,
2024,Ghost Fire,Konza,Unburned,20B,E,2,52,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,54,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,55,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,56,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,58,,3,
2024,Ghost Fire,Konza,Unburned,20B,E,2,59,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,60,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,61,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,66,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,407,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,72,1,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,79,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,86,,10,
2024,Ghost Fire,Konza,Unburned,20B,E,2,90,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,102,1,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,111,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,118,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,120,1,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,121,,1,
2024,Ghost Fire,Konza,Unburned,20B,E,2,122,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,128,,4,
2024,Ghost Fire,Konza,Unburned,20B,E,2,132,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,43,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,140,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,12,,,
2024,Ghost Fire,Konza,Unburned,20B,E,2,92,,1,
2024,Ghost Fire,Konza,Unburned,20B,E,3,92,,2,
2024,Ghost Fire,Konza,Unburned,20B,E,3,2,,75,
2024,Ghost Fire,Konza,Unburned,20B,E,3,3,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,4,,4,
2024,Ghost Fire,Konza,Unburned,20B,E,3,14,1,2,
2024,Ghost Fire,Konza,Unburned,20B,E,3,178,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,9,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,11,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,15,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,17,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,18,,11,
2024,Ghost Fire,Konza,Unburned,20B,E,3,21,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,23,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,34,2,3,
2024,Ghost Fire,Konza,Unburned,20B,E,3,33,1,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,31,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,300,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,44,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,211,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,46,,4,
2024,Ghost Fire,Konza,Unburned,20B,E,3,40,7,10,
2024,Ghost Fire,Konza,Unburned,20B,E,3,52,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,54,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,55,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,56,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,58,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,59,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,60,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,61,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,66,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,407,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,72,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,79,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,86,,1,
2024,Ghost Fire,Konza,Unburned,20B,E,3,90,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,102,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,111,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,118,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,120,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,121,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,122,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,128,,5,
2024,Ghost Fire,Konza,Unburned,20B,E,3,132,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,43,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,140,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,130,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,93,,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,152,5,,
2024,Ghost Fire,Konza,Unburned,20B,E,3,5,3,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,2,,14,
2024,Ghost Fire,Konza,Unburned,20B,E,4,3,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,4,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,14,2,1,
2024,Ghost Fire,Konza,Unburned,20B,E,4,178,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,9,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,11,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,15,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,17,40,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,18,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,21,,85,
2024,Ghost Fire,Konza,Unburned,20B,E,4,23,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,34,7,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,33,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,31,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,300,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,44,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,211,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,46,,17,
2024,Ghost Fire,Konza,Unburned,20B,E,4,40,2,3,
2024,Ghost Fire,Konza,Unburned,20B,E,4,52,,2,
2024,Ghost Fire,Konza,Unburned,20B,E,4,54,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,55,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,56,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,58,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,59,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,60,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,61,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,66,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,407,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,72,1,4,
2024,Ghost Fire,Konza,Unburned,20B,E,4,79,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,86,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,90,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,102,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,111,1,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,118,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,120,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,121,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,122,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,128,,17,
2024,Ghost Fire,Konza,Unburned,20B,E,4,132,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,43,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,140,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,12,,,
2024,Ghost Fire,Konza,Unburned,20B,E,4,92,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,2,,60,
2024,Ghost Fire,Konza,Unburned,20B,E,5,3,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,4,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,14,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,178,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,9,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,11,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,15,,8,
2024,Ghost Fire,Konza,Unburned,20B,E,5,17,40,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,18,,1,
2024,Ghost Fire,Konza,Unburned,20B,E,5,21,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,23,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,34,,1,
2024,Ghost Fire,Konza,Unburned,20B,E,5,33,1,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,31,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,300,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,44,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,211,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,46,,1,
2024,Ghost Fire,Konza,Unburned,20B,E,5,40,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,52,,3,
2024,Ghost Fire,Konza,Unburned,20B,E,5,54,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,55,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,56,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,58,,8,
2024,Ghost Fire,Konza,Unburned,20B,E,5,59,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,60,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,61,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,66,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,407,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,72,1,1,
2024,Ghost Fire,Konza,Unburned,20B,E,5,79,,,
2024,Ghost Fire,Konza,Unburned,20B,E,5,86,,,
